Video_ID,Video_Title,Category,Region,Sound_Used,Followers,Following,Views,Likes,Comments,Shares,Duration,Hashtags_Count,Hashtags,Upload_Hour,Upload_Day,Category_TrendScore,Engagement_Rate,Viral
3059,Lifestyle video #3058,Lifestyle,LATAM,Original,148962,53,150032,9256,878,692,118,4,#beauty #tutorial #fyp #tiktok,15,Friday,0.6,0.072,0
3060,Beauty video #3059,Beauty,US,Trending,14982,50,27108,2292,92,133,73,2,#dance #tiktok,22,Monday,0.75,0.093,1
3061,Gaming video #3060,Gaming,US,Trending,17769,46,14156,1476,115,75,78,3,#comedy #music #tiktok,6,Tuesday,0.7,0.118,1
3062,Food video #3061,Food,LATAM,Original,9539,244,39405,2366,75,120,167,3,#viral #comedy #fyp,4,Friday,0.72,0.065,0
3063,Music video #3062,Music,US,Trending,23996,123,24881,2648,224,78,33,6,#fun #comedy #beauty #trend #tutorial #tiktok,9,Friday,0.8,0.119,1
3064,Dance video #3063,Dance,Asia,Trending,7727,25,46968,5113,341,339,57,7,#viral #comedy #tutorial #trend #dance #fun #tiktok,0,Sunday,0.92,0.123,1
3065,Dance video #3064,Dance,Asia,Trending,30190,89,12874,1267,67,58,19,3,#tiktok #beauty #fun,20,Thursday,0.92,0.108,1
3066,Music video #3065,Music,Europe,Original,23804,310,48149,2451,83,162,162,4,#dance #comedy #beauty #fun,23,Sunday,0.8,0.056,0
3067,Beauty video #3066,Beauty,Asia,Trending,7433,268,20072,1385,129,56,129,4,#comedy #dance #fun #trend,10,Saturday,0.75,0.078,0
3068,Fashion video #3067,Fashion,US,Original,11424,273,8762,553,43,39,108,2,#tutorial #fun,14,Tuesday,0.77,0.072,0
3069,Lifestyle video #3068,Lifestyle,Asia,Trending,30737,389,20334,2302,132,164,112,6,#trend #music #comedy #dance #fun #tutorial,10,Friday,0.6,0.128,1
3070,Music video #3069,Music,US,Original,14980,51,14467,1481,126,39,53,5,#dance #trend #beauty #viral #music,23,Thursday,0.8,0.114,1
3071,Sports video #3070,Sports,LATAM,Trending,47687,144,44410,2373,96,66,156,5,#beauty #fyp #tiktok #fun #music,0,Tuesday,0.68,0.057,0
3072,Dance video #3071,Dance,US,Trending,8702,27,35811,2721,114,149,24,2,#fyp #beauty,3,Friday,0.92,0.083,1
3073,Music video #3072,Music,LATAM,Trending,30729,47,23856,1245,73,70,116,5,#tiktok #fyp #dance #music #comedy,15,Thursday,0.8,0.058,0
3074,Gaming video #3073,Gaming,US,Original,14605,45,35942,3545,180,210,56,3,#tutorial #comedy #tiktok,6,Wednesday,0.7,0.109,1
3075,Tutorial video #3074,Tutorial,US,Trending,44869,245,41310,4350,269,225,46,5,#dance #trend #music #fun #tutorial,1,Saturday,0.65,0.117,1
3076,Beauty video #3075,Beauty,Asia,Original,29531,622,28641,2719,167,178,60,5,#trend #viral #music #fyp #fun,2,Friday,0.75,0.107,1
3077,Dance video #3076,Dance,Asia,Original,10783,101,46670,4359,194,319,166,7,#tutorial #dance #trend #beauty #music #fun #tiktok,3,Thursday,0.92,0.104,1
3078,Beauty video #3077,Beauty,US,Trending,11836,49,15474,1633,158,47,166,5,#tutorial #beauty #comedy #viral #fun,17,Thursday,0.75,0.119,1
3079,Tutorial video #3078,Tutorial,LATAM,Trending,16607,262,23456,1516,88,117,175,6,#dance #comedy #tutorial #tiktok #music #viral,1,Saturday,0.65,0.073,0
3080,Beauty video #3079,Beauty,US,Trending,9973,114,31632,3485,247,105,31,2,#fun #fyp,16,Wednesday,0.75,0.121,1
3081,Lifestyle video #3080,Lifestyle,US,Trending,25095,132,3920,265,22,5,16,4,#fyp #tiktok #music #trend,15,Saturday,0.6,0.074,0
3082,Dance video #3081,Dance,US,Trending,11928,41,11533,599,37,32,128,2,#tutorial #dance,8,Wednesday,0.92,0.058,0
3083,Beauty video #3082,Beauty,Asia,Trending,62083,185,25280,2984,109,165,155,6,#tutorial #trend #comedy #tiktok #fyp #beauty,11,Saturday,0.75,0.129,1
3084,Sports video #3083,Sports,Asia,Remix,7428,556,15103,800,33,55,35,4,#viral #comedy #beauty #fun,6,Friday,0.68,0.059,0
3085,Gaming video #3084,Gaming,Asia,Original,27893,111,26777,2595,197,64,14,4,#fun #trend #music #tiktok,13,Wednesday,0.7,0.107,1
3086,Food video #3085,Food,Asia,Trending,10436,214,25932,1814,113,93,39,4,#comedy #fun #dance #tutorial,22,Tuesday,0.72,0.078,0
3087,Food video #3086,Food,LATAM,Original,7392,161,12394,1224,80,85,31,7,#dance #beauty #tiktok #trend #viral #music #comedy,1,Wednesday,0.72,0.112,1
3088,Food video #3087,Food,Asia,Trending,19501,61,48012,4848,395,96,91,4,#music #trend #dance #fyp,19,Saturday,0.72,0.111,1
3089,Lifestyle video #3088,Lifestyle,US,Remix,36483,47,40036,3181,301,78,11,5,#trend #comedy #tutorial #fyp #dance,15,Sunday,0.6,0.089,1
3090,Music video #3089,Music,Europe,Original,105450,91,70848,6879,600,347,114,5,#fyp #viral #tiktok #tutorial #comedy,15,Saturday,0.8,0.11,1
3091,Dance video #3090,Dance,Europe,Original,22019,771,42909,2742,191,55,81,5,#fun #beauty #tiktok #tutorial #comedy,11,Friday,0.92,0.07,0
3092,Beauty video #3091,Beauty,US,Original,82248,599,83660,4503,449,186,94,2,#dance #viral,7,Thursday,0.75,0.061,0
3093,Fashion video #3092,Fashion,Asia,Trending,46559,47,21560,1287,44,39,49,2,#beauty #fun,21,Tuesday,0.77,0.064,0
3094,Lifestyle video #3093,Lifestyle,LATAM,Original,10593,243,40133,3318,167,193,67,4,#trend #fyp #fun #tutorial,23,Sunday,0.6,0.092,1
3095,Dance video #3094,Dance,US,Remix,38706,330,37638,2267,78,89,18,2,#beauty #trend,5,Thursday,0.92,0.065,0
3096,Sports video #3095,Sports,Europe,Trending,15148,93,12959,1370,92,85,75,6,#viral #dance #fyp #tutorial #trend #beauty,3,Friday,0.68,0.119,1
3097,Lifestyle video #3096,Lifestyle,LATAM,Trending,27558,59,28714,1578,94,125,113,1,#fun,1,Thursday,0.6,0.063,0
3098,Sports video #3097,Sports,Asia,Original,7277,157,5663,478,25,12,82,4,#music #tiktok #fun #fyp,20,Friday,0.68,0.091,1
3099,Lifestyle video #3098,Lifestyle,US,Trending,61666,475,45246,5087,306,263,50,7,#trend #beauty #viral #dance #comedy #tiktok #fyp,8,Saturday,0.6,0.125,1
3100,Gaming video #3099,Gaming,Asia,Original,154686,58,119891,13183,573,744,78,3,#beauty #fyp #trend,6,Wednesday,0.7,0.121,1
3101,Dance video #3100,Dance,US,Trending,3320,230,41071,2835,146,162,178,2,#music #dance,16,Monday,0.92,0.077,0
3102,Food video #3101,Food,Europe,Original,14378,265,35867,3358,290,254,138,6,#fyp #tutorial #fun #trend #viral #music,2,Sunday,0.72,0.109,1
3103,Fashion video #3102,Fashion,Europe,Remix,107412,117,35145,2023,179,118,33,1,#viral,21,Wednesday,0.77,0.066,0
3104,Dance video #3103,Dance,LATAM,Trending,45687,166,30398,3303,115,159,11,4,#tiktok #comedy #fyp #tutorial,5,Thursday,0.92,0.118,1
3105,Beauty video #3104,Beauty,LATAM,Original,32753,1134,33610,3188,130,107,120,5,#fun #dance #music #tutorial #viral,2,Friday,0.75,0.102,1
3106,Music video #3105,Music,Europe,Original,4736,51,34578,3479,213,262,106,7,#tutorial #fyp #trend #fun #viral #comedy #tiktok,8,Friday,0.8,0.114,1
3107,Tutorial video #3106,Tutorial,LATAM,Trending,10504,156,9225,742,56,41,70,1,#tiktok,0,Thursday,0.65,0.091,1
3108,Tutorial video #3107,Tutorial,US,Trending,35150,311,53938,4586,368,101,78,1,#fyp,3,Friday,0.65,0.094,1
3109,Food video #3108,Food,US,Trending,47960,323,48164,3569,228,129,90,3,#beauty #trend #tutorial,5,Friday,0.72,0.082,1
3110,Gaming video #3109,Gaming,Asia,Trending,16245,207,37156,3577,217,182,116,5,#fun #beauty #tutorial #viral #fyp,23,Thursday,0.7,0.107,1
3111,Music video #3110,Music,LATAM,Remix,3630,590,47144,2410,193,105,42,4,#trend #viral #tutorial #fun,13,Saturday,0.8,0.057,0
3112,Dance video #3111,Dance,Europe,Remix,22585,201,29505,3513,308,186,108,5,#music #fun #viral #fyp #dance,2,Friday,0.92,0.136,1
3113,Dance video #3112,Dance,Europe,Trending,11305,35,5373,360,34,16,118,5,#tiktok #comedy #trend #music #dance,11,Wednesday,0.92,0.076,0
3114,Dance video #3113,Dance,Europe,Trending,11371,101,34337,2011,144,139,41,1,#dance,6,Wednesday,0.92,0.067,0
3115,Food video #3114,Food,Asia,Remix,24476,254,27744,3050,105,225,88,5,#comedy #viral #trend #beauty #fun,13,Thursday,0.72,0.122,1
3116,Comedy video #3115,Comedy,US,Trending,17884,80,46748,5424,537,279,117,7,#trend #viral #dance #fyp #fun #tutorial #beauty,6,Saturday,0.88,0.133,1
3117,Music video #3116,Music,Europe,Trending,14294,112,35913,3784,356,291,54,5,#tutorial #music #trend #comedy #fun,2,Sunday,0.8,0.123,1
3118,Dance video #3117,Dance,Europe,Original,28500,126,44784,3411,127,139,152,4,#comedy #fyp #dance #fun,19,Saturday,0.92,0.082,1
3119,Gaming video #3118,Gaming,Europe,Original,50617,122,49574,5379,398,197,137,3,#music #fyp #viral,15,Thursday,0.7,0.121,1
3120,Tutorial video #3119,Tutorial,Asia,Trending,115371,44,45614,5365,338,139,87,5,#viral #dance #music #fun #trend,1,Wednesday,0.65,0.128,1
3121,Dance video #3120,Dance,US,Trending,37805,207,40680,3793,218,289,83,1,#fyp,11,Saturday,0.92,0.106,1
3122,Tutorial video #3121,Tutorial,Asia,Original,9264,317,8645,620,23,43,41,5,#dance #tiktok #comedy #tutorial #fyp,9,Wednesday,0.65,0.079,0
3123,Sports video #3122,Sports,US,Trending,22808,103,44176,3410,250,77,166,4,#fun #tiktok #trend #tutorial,19,Saturday,0.68,0.085,1
3124,Lifestyle video #3123,Lifestyle,US,Trending,13901,1010,11127,896,70,34,161,6,#beauty #viral #trend #music #tiktok #tutorial,4,Monday,0.6,0.09,1
3125,Dance video #3124,Dance,US,Trending,26428,68,18412,1676,165,131,112,2,#dance #comedy,8,Friday,0.92,0.107,1
3126,Beauty video #3125,Beauty,US,Trending,26117,730,42093,3003,253,74,101,5,#music #beauty #dance #fun #trend,9,Thursday,0.75,0.079,0
3127,Tutorial video #3126,Tutorial,Europe,Trending,12052,489,33635,3133,104,89,106,2,#comedy #beauty,5,Saturday,0.65,0.099,1
3128,Sports video #3127,Sports,Asia,Original,19443,91,24719,2031,126,44,127,5,#comedy #dance #fyp #beauty #music,9,Sunday,0.68,0.089,1
3129,Sports video #3128,Sports,Asia,Trending,96811,175,23681,2164,194,52,28,4,#dance #beauty #fun #trend,18,Friday,0.68,0.102,1
3130,Dance video #3129,Dance,US,Trending,14989,61,20568,1933,128,138,74,3,#dance #music #beauty,20,Saturday,0.92,0.107,1
3131,Lifestyle video #3130,Lifestyle,US,Trending,14865,267,6398,451,35,19,45,6,#music #dance #tiktok #trend #comedy #viral,22,Saturday,0.6,0.079,0
3132,Dance video #3131,Dance,LATAM,Trending,12966,413,17445,1228,111,91,68,1,#fyp,21,Tuesday,0.92,0.082,1
3133,Beauty video #3132,Beauty,US,Trending,29510,194,15347,1163,112,87,88,3,#comedy #beauty #tiktok,19,Thursday,0.75,0.089,1
3134,Sports video #3133,Sports,US,Trending,39049,982,13388,754,62,59,152,1,#dance,7,Tuesday,0.68,0.065,0
3135,Sports video #3134,Sports,US,Trending,46345,418,34347,2624,143,186,139,7,#trend #tutorial #dance #fun #fyp #comedy #tiktok,2,Monday,0.68,0.086,1
3136,Music video #3135,Music,US,Trending,25725,269,42197,2122,103,127,35,5,#beauty #music #dance #tutorial #fyp,20,Saturday,0.8,0.056,0
3137,Tutorial video #3136,Tutorial,Asia,Remix,49623,81,49780,3325,246,149,63,6,#viral #dance #tutorial #music #fun #trend,11,Friday,0.65,0.075,0
3138,Tutorial video #3137,Tutorial,Europe,Trending,73918,35,74773,4899,329,182,90,3,#comedy #music #fun,2,Tuesday,0.65,0.072,0
3139,Tutorial video #3138,Tutorial,LATAM,Trending,9005,108,17697,1141,99,51,152,3,#beauty #dance #tiktok,8,Friday,0.65,0.073,0
3140,Beauty video #3139,Beauty,Europe,Trending,17964,81,31298,3215,194,74,84,5,#tutorial #trend #music #viral #beauty,14,Saturday,0.75,0.111,1
3141,Dance video #3140,Dance,Asia,Trending,7344,82,32943,3431,283,184,38,1,#trend,6,Tuesday,0.92,0.118,1
3142,Comedy video #3141,Comedy,LATAM,Trending,5812,108,40744,4706,255,194,37,5,#tiktok #beauty #viral #music #fun,7,Tuesday,0.88,0.127,1
3143,Food video #3142,Food,Europe,Trending,27215,369,49203,4306,405,339,68,2,#fyp #dance,23,Saturday,0.72,0.103,1
3144,Food video #3143,Food,Europe,Remix,15106,967,48014,3540,232,216,141,2,#beauty #tutorial,10,Tuesday,0.72,0.083,1
3145,Dance video #3144,Dance,LATAM,Trending,32498,205,22660,1448,59,37,123,5,#viral #beauty #fyp #trend #dance,7,Saturday,0.92,0.068,0
3146,Tutorial video #3145,Tutorial,Europe,Trending,12402,111,28298,2128,187,137,38,3,#fun #fyp #comedy,19,Wednesday,0.65,0.087,1
3147,Beauty video #3146,Beauty,US,Trending,27694,80,29457,2458,237,65,131,2,#fyp #tiktok,4,Friday,0.75,0.094,1
3148,Gaming video #3147,Gaming,LATAM,Trending,74247,510,34243,2328,205,82,58,3,#fun #tiktok #comedy,17,Thursday,0.7,0.076,0
3149,Comedy video #3148,Comedy,Asia,Original,20915,454,43373,2298,163,94,153,3,#fun #beauty #fyp,12,Saturday,0.88,0.059,0
3150,Gaming video #3149,Gaming,Europe,Remix,51787,114,62768,3313,202,81,146,7,#dance #comedy #tutorial #tiktok #fun #trend #music,11,Wednesday,0.7,0.057,0
3151,Beauty video #3150,Beauty,Asia,Original,15261,46,29187,3218,296,94,150,4,#beauty #fun #viral #tiktok,22,Sunday,0.75,0.124,1
3152,Tutorial video #3151,Tutorial,US,Trending,8353,40,21537,2458,132,53,134,2,#fun #tiktok,16,Saturday,0.65,0.123,1
3153,Comedy video #3152,Comedy,Asia,Trending,8453,272,23158,2133,193,135,70,6,#fyp #dance #music #tiktok #trend #tutorial,1,Sunday,0.88,0.106,1
3154,Tutorial video #3153,Tutorial,Asia,Trending,20494,165,44633,3750,222,281,15,6,#fyp #tiktok #viral #tutorial #dance #fun,4,Wednesday,0.65,0.095,1
3155,Dance video #3154,Dance,US,Trending,33589,201,65548,3504,231,112,14,5,#fun #viral #trend #fyp #beauty,15,Wednesday,0.92,0.059,0
3156,Beauty video #3155,Beauty,US,Trending,12528,163,13409,989,72,38,116,6,#beauty #trend #viral #tiktok #tutorial #music,13,Monday,0.75,0.082,1
3157,Sports video #3156,Sports,US,Trending,33766,68,34086,2075,133,61,65,7,#tiktok #dance #music #beauty #trend #comedy #fyp,21,Saturday,0.68,0.067,0
3158,Lifestyle video #3157,Lifestyle,LATAM,Trending,44442,96,18265,1910,153,146,164,2,#viral #dance,13,Wednesday,0.6,0.121,1
3159,Comedy video #3158,Comedy,US,Trending,3973,458,42749,4951,233,126,19,2,#comedy #music,6,Monday,0.88,0.124,1
3160,Food video #3159,Food,Europe,Original,33377,37,28950,2169,93,76,59,4,#tutorial #tiktok #fun #trend,22,Saturday,0.72,0.081,1
3161,Dance video #3160,Dance,US,Trending,182003,62,74288,4845,476,119,112,4,#dance #tutorial #comedy #viral,15,Saturday,0.92,0.073,0
3162,Sports video #3161,Sports,US,Original,7542,64,19666,1651,57,49,113,7,#fun #tiktok #fyp #dance #viral #tutorial #trend,2,Thursday,0.68,0.089,1
3163,Lifestyle video #3162,Lifestyle,Asia,Trending,13084,401,41366,4244,263,188,159,3,#viral #trend #beauty,11,Saturday,0.6,0.113,1
3164,Gaming video #3163,Gaming,Europe,Trending,34407,49,41893,4080,176,111,77,5,#fyp #viral #music #tiktok #fun,5,Friday,0.7,0.104,1
3165,Fashion video #3164,Fashion,US,Trending,50477,139,95801,8626,596,358,55,1,#trend,8,Tuesday,0.77,0.1,1
3166,Lifestyle video #3165,Lifestyle,US,Trending,47311,276,27315,2399,232,139,77,3,#fyp #dance #trend,12,Sunday,0.6,0.101,1
3167,Comedy video #3166,Comedy,Europe,Trending,2167,153,36189,3905,266,274,82,6,#trend #tutorial #beauty #dance #music #fun,2,Saturday,0.88,0.123,1
3168,Food video #3167,Food,Asia,Remix,48661,84,38081,2871,138,164,69,3,#music #comedy #fun,5,Saturday,0.72,0.083,1
3169,Gaming video #3168,Gaming,Asia,Original,46747,187,44370,2319,137,72,149,6,#fun #fyp #tutorial #tiktok #beauty #viral,21,Tuesday,0.7,0.057,0
3170,Food video #3169,Food,Asia,Trending,38745,58,64435,4097,185,270,64,6,#beauty #dance #viral #comedy #music #tutorial,15,Monday,0.72,0.071,0
3171,Comedy video #3170,Comedy,Europe,Original,44541,371,69738,7138,328,417,27,1,#tutorial,14,Saturday,0.88,0.113,1
3172,Dance video #3171,Dance,Asia,Original,31866,203,21366,2309,141,63,171,7,#trend #beauty #comedy #music #tiktok #viral #tutorial,21,Wednesday,0.92,0.118,1
3173,Dance video #3172,Dance,Asia,Trending,7342,1118,38756,3627,303,275,68,4,#comedy #dance #fun #tutorial,22,Sunday,0.92,0.108,1
3174,Sports video #3173,Sports,Europe,Trending,21633,30,16598,1253,62,42,15,7,#viral #fyp #beauty #tutorial #comedy #music #fun,23,Sunday,0.68,0.082,1
3175,Food video #3174,Food,US,Original,13575,230,21053,1568,91,110,109,4,#beauty #dance #fun #tiktok,20,Thursday,0.72,0.084,1
3176,Comedy video #3175,Comedy,US,Trending,28903,196,41370,2266,161,112,15,4,#beauty #dance #comedy #music,4,Monday,0.88,0.061,0
3177,Food video #3176,Food,Europe,Trending,39719,140,26815,1389,44,57,81,7,#tutorial #fyp #comedy #beauty #fun #viral #dance,14,Saturday,0.72,0.056,0
3178,Tutorial video #3177,Tutorial,US,Trending,20485,185,31625,2431,129,65,104,1,#dance,17,Saturday,0.65,0.083,1
3179,Beauty video #3178,Beauty,Europe,Original,21235,386,22797,1203,67,72,49,2,#fyp #fun,19,Wednesday,0.75,0.059,0
3180,Food video #3179,Food,Europe,Original,10754,440,30541,1919,133,122,171,5,#beauty #tiktok #tutorial #dance #viral,23,Saturday,0.72,0.071,0
3181,Music video #3180,Music,US,Remix,29501,226,37017,4427,393,180,132,5,#beauty #fyp #music #tutorial #tiktok,3,Monday,0.8,0.135,1
3182,Tutorial video #3181,Tutorial,Europe,Original,76788,278,54282,6506,506,296,95,7,#trend #tutorial #fyp #viral #tiktok #beauty #music,10,Tuesday,0.65,0.135,1
3183,Beauty video #3182,Beauty,US,Trending,119089,406,56238,4779,436,248,166,5,#tiktok #tutorial #trend #music #fun,23,Monday,0.75,0.097,1
3184,Sports video #3183,Sports,Europe,Original,27647,231,24684,2306,223,129,80,6,#viral #fun #trend #fyp #tutorial #music,4,Monday,0.68,0.108,1
3185,Music video #3184,Music,LATAM,Trending,25164,43,44381,2873,150,80,137,6,#comedy #tiktok #dance #trend #fyp #tutorial,19,Sunday,0.8,0.07,0
3186,Food video #3185,Food,US,Trending,29468,197,40063,2812,147,73,54,2,#music #tiktok,23,Monday,0.72,0.076,0
3187,Food video #3186,Food,US,Trending,124399,224,42519,4830,189,205,54,2,#fun #dance,14,Sunday,0.72,0.123,1
3188,Fashion video #3187,Fashion,US,Trending,27994,225,43946,4514,326,288,91,5,#dance #trend #comedy #viral #tiktok,23,Saturday,0.77,0.117,1
3189,Lifestyle video #3188,Lifestyle,Europe,Remix,1769,60,23123,2004,192,124,70,5,#fun #trend #dance #music #tiktok,21,Friday,0.6,0.1,1
3190,Comedy video #3189,Comedy,Asia,Trending,39558,255,36666,3098,169,210,111,2,#viral #music,6,Friday,0.88,0.095,1
3191,Dance video #3190,Dance,LATAM,Trending,9845,223,18538,1173,91,72,102,7,#fun #dance #comedy #beauty #viral #tutorial #tiktok,23,Friday,0.92,0.072,0
3192,Music video #3191,Music,LATAM,Trending,23906,355,17578,1351,121,66,99,1,#fyp,1,Thursday,0.8,0.087,1
3193,Dance video #3192,Dance,LATAM,Trending,11690,57,32911,2980,193,216,43,3,#dance #tutorial #fyp,3,Friday,0.92,0.103,1
3194,Dance video #3193,Dance,LATAM,Original,14366,142,18090,1265,63,84,132,1,#tutorial,14,Wednesday,0.92,0.078,0
3195,Comedy video #3194,Comedy,Asia,Original,44733,75,23283,1500,128,109,101,5,#comedy #fyp #tiktok #fun #music,5,Friday,0.88,0.075,0
3196,Dance video #3195,Dance,Asia,Original,11541,39,47703,3841,170,117,141,5,#beauty #trend #viral #comedy #fun,7,Sunday,0.92,0.087,1
3197,Lifestyle video #3196,Lifestyle,US,Trending,25292,895,12021,1329,59,104,23,3,#comedy #music #beauty,3,Sunday,0.6,0.124,1
3198,Beauty video #3197,Beauty,Asia,Original,109692,68,159531,10088,341,417,135,7,#comedy #beauty #tiktok #viral #dance #music #trend,0,Thursday,0.75,0.068,0
3199,Sports video #3198,Sports,LATAM,Trending,7622,279,31611,2610,220,139,15,6,#dance #tutorial #comedy #trend #viral #tiktok,4,Thursday,0.68,0.094,1
3200,Tutorial video #3199,Tutorial,US,Trending,15764,113,28324,3102,192,166,78,4,#viral #fyp #tutorial #trend,17,Friday,0.65,0.122,1
3201,Beauty video #3200,Beauty,Europe,Original,21967,200,32218,3338,328,92,115,1,#tutorial,6,Saturday,0.75,0.117,1
3202,Beauty video #3201,Beauty,Europe,Trending,224545,20,252212,21392,2022,1688,115,7,#trend #tutorial #beauty #fun #comedy #viral #dance,16,Monday,0.75,0.1,1
3203,Comedy video #3202,Comedy,US,Trending,39458,285,19116,1272,92,63,115,1,#music,11,Thursday,0.88,0.075,0
3204,Comedy video #3203,Comedy,US,Trending,33048,301,47613,5462,386,169,116,4,#tutorial #beauty #trend #dance,13,Wednesday,0.88,0.126,1
3205,Tutorial video #3204,Tutorial,Europe,Remix,59473,473,46950,3484,255,163,156,6,#music #trend #dance #viral #fyp #beauty,19,Tuesday,0.65,0.083,1
3206,Comedy video #3205,Comedy,Europe,Trending,4742,270,33938,4040,328,226,65,5,#comedy #dance #tiktok #beauty #fun,3,Friday,0.88,0.135,1
3207,Comedy video #3206,Comedy,Europe,Original,10933,432,35660,2934,88,192,139,5,#fun #tiktok #trend #tutorial #music,22,Saturday,0.88,0.09,1
3208,Food video #3207,Food,Europe,Original,14971,176,35232,3984,394,272,173,1,#trend,1,Friday,0.72,0.132,1
3209,Fashion video #3208,Fashion,US,Trending,27857,547,46937,5629,328,322,67,6,#tiktok #fun #fyp #dance #comedy #tutorial,16,Saturday,0.77,0.134,1
3210,Fashion video #3209,Fashion,US,Original,8766,70,8769,682,46,17,177,5,#fun #viral #tiktok #fyp #dance,10,Wednesday,0.77,0.085,1
3211,Sports video #3210,Sports,Asia,Trending,64341,134,15623,1522,62,40,142,7,#trend #fun #beauty #tutorial #fyp #tiktok #viral,11,Monday,0.68,0.104,1
3212,Comedy video #3211,Comedy,US,Trending,1215,139,11935,1221,60,59,174,5,#beauty #tiktok #tutorial #dance #viral,17,Wednesday,0.88,0.112,1
3213,Fashion video #3212,Fashion,Asia,Trending,8743,118,20326,2143,89,160,90,1,#trend,14,Friday,0.77,0.118,1
3214,Gaming video #3213,Gaming,LATAM,Trending,66931,40,22983,1974,77,55,157,5,#tutorial #fyp #viral #fun #comedy,0,Friday,0.7,0.092,1
3215,Sports video #3214,Sports,US,Remix,14268,499,15162,1423,128,62,82,5,#tutorial #fyp #dance #beauty #tiktok,4,Thursday,0.68,0.106,1
3216,Fashion video #3215,Fashion,US,Trending,17394,85,31641,1668,117,108,98,5,#tutorial #dance #fun #tiktok #music,14,Saturday,0.77,0.06,0
3217,Fashion video #3216,Fashion,Europe,Original,10332,91,26605,2221,135,75,172,7,#fyp #fun #comedy #dance #tutorial #music #viral,8,Saturday,0.77,0.091,1
